source_id,time,filter,mag
S251112cm_100Mpc,8.3,i,22.065471958003663
S251112cm_100Mpc,8.3,r,23.018726644895445
S251112cm_100Mpc,8.3,u,27.52209746902258
S251112cm_100Mpc,8.3,y,20.84083827125212
S251112cm_100Mpc,8.3,z,21.58739983975094
S251112cm_100Mpc,8.4,g,25.105078252104228
S251112cm_100Mpc,8.4,i,22.107224423588292
S251112cm_100Mpc,8.4,r,23.069577112347798
S251112cm_100Mpc,8.4,u,27.598234767098084
S251112cm_100Mpc,8.4,y,20.873942506824818
S251112cm_100Mpc,8.4,z,21.623545851090004
S251112cm_100Mpc,8.5,g,25.1721301156132
S251112cm_100Mpc,8.5,i,22.150375990945143
S251112cm_100Mpc,8.5,r,23.122099440719833
S251112cm_100Mpc,8.5,u,27.675361600195032
S251112cm_100Mpc,8.5,y,20.90783931520495
S251112cm_100Mpc,8.5,z,21.660603420100987
S251112cm_100Mpc,8.6,g,25.241295285142517
